element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ar,2,2504.7397,0.0004,,,378.0,,N
Ar,3,2506.658,0.0006,,,162.0,,N
Ar,2,2507.3338,0.0003,,,513.0,,N
Ar,2,2508.548,0.006,,,27.0,,N
Ar,3,2508.91,0.04,E,,81.0,,N
Ar,3,2510.104,0.02,,,27.0,,N
Ar,2,2510.6265,0.0006,,,216.0,,N
Ar,2,2512.2572,0.0002,,,567.0,,N
Ar,4,2513.29,0.03,,,324.0,,N
Ar,2,2515.2741,0.0002,,,756.0,,N
Ar,8,2515.5,0.3,,,-2673.0,--,N
Ar,2,2515.5932,0.0001,,,1593.0,,N
Ar,2,2516.7888,0.0001,,,3564.0,,N
Ar,4,2517.21,0.03,,,270.0,,N
Ar,3,2518.26,0.04,E,,54.0,,N
Ar,4,2518.38,0.03,,,162.0,,N
Ar,2,2522.4986,0.0001,,,864.0,,N
Ar,3,2524.48,0.04,E,,27.0,,N
Ar,2,2525.4032,0.0004,,,324.0,,N
Ar,2,2525.4852,0.0001,,,1512.0,,N
Ar,4,2525.63,0.03,,,270.0,,N
Ar,2,2526.076,0.006,,,54.0,,N
Ar,2,2528.3128,0.0001,,,2349.0,,N
Ar,2,2528.6835,0.0002,,,810.0,,N
Ar,2,2530.423,0.006,,,27.0,,N
Ar,3,2533.92,0.04,E,,81.0,,N
Ar,2,2534.7087,0.0001,,,4482.0,,N
Ar,2,2535.2509,0.0002,,,783.0,,N
Ar,2,2535.758,0.006,,,27.0,,N
Ar,2,2536.015,0.0001,,,2511.0,,N
Ar,3,2538.297,0.02,,,27.0,,N
Ar,2,2540.0362,0.0006,,,243.0,,N
Ar,4,2540.55,0.03,,,189.0,,N
Ar,2,2541.59,0.02,,,13.5,,N
Ar,2,2544.6839,0.0001,,,2133.0,,N
Ar,2,2545.6468,0.0008,,,216.0,,N
Ar,2,2547.184,0.006,,,54.0,,N
Ar,2,2549.788,0.006,,,81.0,,N
Ar,2,2551.571,0.006,,,27.0,,N
Ar,2,2553.4,0.006,,,54.0,,N
Ar,2,2556.5856,0.0005,,,243.0,,N
Ar,2,2559.2866,0.0003,,,297.0,,N
Ar,2,2560.853,0.006,,,27.0,,N
Ar,2,2561.9525,0.0011,,,108.0,,N
Ar,2,2562.0873,0.0002,,,486.0,,N
Ar,4,2562.09,0.03,D,,270.0,,N
Ar,3,2563.29,0.04,,,135.0,*,N
Ar,3,2563.29,0.04,,,135.0,*,N
Ar,2,2564.4166,0.0002,,,459.0,,N
Ar,2,2565.782,0.006,,,81.0,,N
Ar,3,2566.3789,0.0006,,,216.0,,N
Ar,2,2567.095,0.006,,,27.0,,N
Ar,2,2567.727,0.006,,,27.0,,N
Ar,4,2568.02,0.03,D,,270.0,,N
Ar,2,2569.2007,0.0007,,,162.0,,N
Ar,4,2569.45,0.03,E,,243.0,,N
Ar,2,2569.9847,0.0006,,,243.0,,N
Ar,2,2570.4107,0.0001,,,756.0,,N
Ar,2,2573.94,0.006,,,13.5,,N
Ar,3,2576.388,0.02,,,135.0,,N
Ar,2,2579.428,0.006,,,54.0,,N
Ar,3,2579.6398,0.0001,,,1593.0,,N
Ar,3,2580.17,0.04,,,54.0,,N
Ar,2,2580.36,0.006,,,27.0,,N
Ar,3,2583.39,0.03,,,81.0,,N
Ar,3,2584.8766,0.0003,,,378.0,,N
Ar,3,2591.4983,0.0007,,,162.0,,N
Ar,2,2591.696,0.006,,,27.0,,N
Ar,2,2592.074,0.006,,,27.0,,N
Ar,2,2592.178,0.006,,,27.0,,N
Ar,3,2594.41,0.04,,,27.0,,N
Ar,3,2596.634,0.02,,,27.0,,N
Ar,3,2597.25,0.04,,,81.0,,N
Ar,4,2599.41,0.03,,,54.0,,N
Ar,2,2600.956,0.006,,,81.0,,N
Ar,3,2602.12,0.03,,,27.0,,N
Ar,4,2608.03,0.03,E,,243.0,,N
Ar,4,2608.44,0.05,,,189.0,,N
Ar,2,2609.68,0.02,,,0.0,,N
Ar,4,2611.24,0.05,,,81.0,,N
Ar,3,2613.44,0.04,,,81.0,,N
Ar,3,2613.95,0.04,,,81.0,,N
Ar,4,2615.65,0.03,D,,270.0,,N
Ar,2,2616.811,0.006,,,81.0,,N
Ar,3,2617.26,0.03,,,27.0,,N
Ar,2,2617.596,0.006,,,54.0,,N
Ar,4,2619.9,0.03,,,243.0,,N
Ar,2,2620.9844,0.0003,,,432.0,,N
Ar,4,2621.3,0.03,,,270.0,,N
Ar,2,2621.879,0.006,,,27.0,,N
Ar,2,2623.09,0.006,,,27.0,,N
Ar,2,2624.5945,0.0004,,,189.0,,N
Ar,4,2624.86,0.03,,,270.0,,N
Ar,2,2625.711,0.006,,,27.0,,N
Ar,4,2626.32,0.05,,,54.0,,N
Ar,2,2627.3984,0.0005,,,189.0,,N
Ar,8,2631.5,0.3,,,-2673.0,*,N
Ar,8,2631.5,0.3,,,-2673.0,*,N
Ar,3,2631.8635,0.0008,E,,162.0,,N
Ar,3,2632.4,0.04,E,,108.0,,N
Ar,2,2634.001,0.006,,,54.0,qs,N
Ar,2,2636.354,0.006,,,54.0,,N
Ar,2,2636.9135,0.0008,,,162.0,,N
Ar,4,2640.28,0.03,D,,324.0,,N
Ar,3,2645.47,0.04,,,54.0,,N
Ar,2,2647.2456,0.0002,,,783.0,,N
Ar,2,2647.844,0.006,,,27.0,,N
Ar,2,2649.6012,0.0008,,,189.0,,N
Ar,2,2651.9095,0.0008,,,243.0,,N
Ar,2,2652.899,0.006,,,27.0,,N
Ar,2,2653.21,0.02,,,0.0,,N
Ar,3,2653.77,0.05,,,108.0,,N
Ar,2,2654.056,0.006,,,54.0,,N
Ar,3,2654.5492,0.0003,,,459.0,,N
Ar,3,2656.17,0.05,,,27.0,,N
Ar,2,2656.303,0.006,,,54.0,,N
Ar,2,2657.89,0.02,,,0.0,,N
Ar,3,2660.22,0.04,E,,81.0,,N
Ar,2,2670.22,0.02,,,13.5,,N
Ar,3,2673.9635,0.0004,,,270.0,,N
Ar,2,2674.1744,0.0008,,,135.0,,N
Ar,8,2675.6,0.3,,,-2673.0,--,N
Ar,3,2676.46,0.05,,,108.0,,N
Ar,3,2677.87,0.04,E,,81.0,,N
Ar,3,2678.3541,0.0004,E,,324.0,,N
Ar,4,2682.58,0.03,D,,270.0,,N
Ar,2,2683.1001,0.0012,,,162.0,,N
Ar,3,2685.5827,0.001,,,135.0,,N
Ar,2,2686.322,0.006,,,54.0,,N
Ar,2,2686.94,0.02,,,27.0,,N
Ar,2,2687.395,0.006,,,27.0,,N
Ar,2,2689.093,0.006,,,54.0,,N
Ar,8,2689.7,0.3,,,-2673.0,*,N
Ar,8,2689.7,0.3,,,-2673.0,*,N
Ar,2,2690.033,0.006,,,54.0,,N
Ar,5,2690.94,0.05,C,,-2673.0,--,N
Ar,2,2692.15,0.02,,,13.5,,N
Ar,8,2692.2,0.3,,,-2673.0,--,N
Ar,3,2692.751,0.02,,,108.0,,N
Ar,3,2694.32,0.02,,,27.0,,N
Ar,2,2697.374,0.006,,,27.0,,N
Ar,3,2701.079,0.02,,,135.0,,N
Ar,2,2701.719,0.006,,,54.0,,N
Ar,2,2708.0571,0.001,,,162.0,,N
Ar,2,2708.2675,0.0001,,,2511.0,,N
Ar,2,2720.184,0.006,,,54.0,,N
Ar,2,2721.58,0.006,,,13.5,,N
Ar,3,2724.7879,0.0003,E,,432.0,,N
Ar,3,2728.562,0.02,,,135.0,,N
Ar,2,2730.5,0.02,,,13.5,,N
Ar,2,2730.67,0.02,,,13.5,,N
Ar,2,2731.639,0.006,,,27.0,,N
Ar,2,2732.3372,0.0001,,,1215.0,,N
Ar,2,2732.5024,0.0001,,,1107.0,,N
Ar,2,2733.0198,0.0006,,,324.0,,N
Ar,2,2733.809,0.006,,,27.0,*,N
Ar,2,2733.809,0.006,,,27.0,*,N
Ar,2,2740.333,0.006,,,27.0,,N
Ar,2,2740.912,0.006,,,27.0,,N
Ar,2,2741.0679,0.0004,,,297.0,,N
Ar,2,2741.962,0.006,,,27.0,,N
Ar,3,2743.89,0.04,E,,81.0,,N
Ar,2,2744.7931,0.0001,,,2187.0,,N
Ar,3,2753.9148,0.0001,,,1053.0,,N
Ar,2,2754.864,0.006,C+,,54.0,,N
Ar,2,2757.304,0.006,,,81.0,,N
Ar,4,2757.91,0.03,D,,270.0,q,N
Ar,2,2761.33,0.02,,,13.5,,N
Ar,3,2762.1649,0.0003,,,810.0,,N
Ar,2,2763.52,0.006,,,27.0,,N
Ar,2,2764.6461,0.0002,,,810.0,,N
Ar,2,2767.945,0.006,,,54.0,,N
Ar,2,2769.04,0.02,,,0.0,,N
Ar,2,2769.7388,0.0001,,,1107.0,,N
Ar,2,2769.91,0.04,,,13.5,blG?,N
Ar,2,2770.438,0.006,,,13.5,,N
Ar,2,2771.91,0.02,,,13.5,p?,N
Ar,2,2772.74,0.006,,,54.0,,N
Ar,2,2774.099,0.006,,,54.0,,N
Ar,4,2776.25,0.03,D,,297.0,,N
Ar,2,2778.24,0.02,,,0.0,?,N
Ar,4,2782.84,0.03,E,,189.0,,N
Ar,3,2783.6033,0.0009,,,270.0,,N
Ar,4,2784.43,0.03,D,,270.0,,N
Ar,3,2785.23,0.03,,,135.0,,N
Ar,5,2785.99,0.04,D,,-2673.0,--,N
Ar,4,2788.91,0.03,D,,270.0,,N
Ar,3,2794.976,0.02,,,216.0,,N
Ar,2,2795.289,0.012,,,54.0,bl?,N
Ar,2,2795.4285,0.0002,,,513.0,,N
Ar,3,2796.6367,0.0004,,,297.0,,N
Ar,4,2797.08,0.03,D,,243.0,,N
Ar,2,2800.919,0.006,,,27.0,,N
Ar,2,2805.99,0.006,,,27.0,,N
Ar,2,2806.167,0.0001,,,1566.0,,N
Ar,3,2807.02,0.03,,,108.0,,N
Ar,4,2809.47,0.03,D,,270.0,,N
Ar,3,2818.226,0.0011,,,216.0,,N
Ar,3,2824.6461,0.0008,,,270.0,,N
Ar,2,2828.27,0.02,,,0.0,?,N
Ar,4,2830.25,0.03,D,,324.0,,N
Ar,2,2830.834,0.006,,,13.5,,N
Ar,3,2840.155,0.02,,,162.0,,N
Ar,3,2842.9654,0.0002,,,891.0,,N
Ar,2,2843.3726,0.0005,,,243.0,,N
Ar,2,2844.129,0.006,C,,108.0,,N
Ar,2,2847.146,0.006,,,54.0,,N
Ar,2,2847.816,0.006,C,,81.0,,N
Ar,4,2851.91,0.03,E,,216.0,,N
Ar,2,2853.16,0.02,,,0.0,,N
Ar,3,2853.3088,0.0002,,,675.0,,N
Ar,4,2853.67,0.04,C,,202.5,*,N
Ar,4,2853.67,0.04,D,,202.5,*,N
Ar,3,2855.3126,0.0001,,,1863.0,,N
Ar,2,2857.278,0.006,,,13.5,*,N
Ar,2,2857.278,0.006,,,13.5,*,N
Ar,2,2860.742,0.006,,,81.0,,N
Ar,2,2865.8432,0.0003,,,540.0,,N
Ar,4,2868.21,0.04,C,,52.64999999999999,*,N
Ar,4,2868.21,0.04,D,,52.64999999999999,*,N
Ar,2,2869.283,0.006,,,27.0,,N
Ar,2,2871.022,0.006,,,27.0,,N
Ar,2,2871.399,0.006,,,27.0,,N
Ar,4,2874.34,0.03,D,,270.0,,N
Ar,2,2874.582,0.0008,,,189.0,,N
Ar,3,2876.65,0.05,,,27.0,,N
Ar,2,2876.889,0.006,,,13.5,,N
Ar,3,2878.7636,0.0005,,,243.0,,N
Ar,3,2881.605,0.02,,,81.0,,N
Ar,3,2884.2144,0.0001,,,3105.0,,N
Ar,2,2891.6123,0.0001,B,,6318.0,,N
Ar,2,2893.985,0.006,,,27.0,,N
Ar,2,2896.564,0.006,,,54.0,,N
Ar,2,2896.7465,0.0002,,,891.0,,N
Ar,2,2897.332,0.006,,,162.0,,N
Ar,2,2907.04,0.02,,,0.0,,N
Ar,4,2912.97,0.03,D,,324.0,w,N
Ar,2,2914.932,0.006,,,27.0,,N
Ar,2,2915.593,0.006,,,108.0,,N
Ar,2,2915.967,0.006,,,27.0,,N
Ar,4,2918.26,0.03,E,,243.0,,N
Ar,2,2924.6339,0.0012,,,351.0,bl,N
Ar,2,2924.6677,0.0005,,,324.0,,N
Ar,4,2926.27,0.03,D,,297.0,,N
Ar,3,2928.823,0.02,,,216.0,,N
Ar,2,2931.4809,0.0005,,,297.0,,N
Ar,2,2932.5905,0.001,C,,162.0,,N
Ar,2,2935.538,0.006,,,81.0,,N
Ar,2,2938.9,0.02,,,27.0,p,N
Ar,2,2941.893,0.006,,,27.0,,N
Ar,2,2942.8932,0.0001,B,,28269.0,,N
Ar,2,2947.275,0.006,,,54.0,,N
Ar,2,2948.119,0.006,,,13.5,,N
Ar,2,2955.3882,0.0001,,,1836.0,,N
Ar,2,2956.542,0.0014,,,162.0,,N
Ar,2,2957.532,0.006,,,81.0,,N
Ar,2,2960.2396,0.0014,,,270.0,bl,N
Ar,2,2960.2741,0.0003,,,621.0,,N
Ar,2,2960.514,0.006,,,13.5,,N
Ar,2,2979.0502,0.0001,B,,7101.0,,N
Ar,2,2990.843,0.006,,,54.0,,N
Ar,2,2999.11,0.006,,,54.0,,N
Ar,2,3000.109,0.003,,,81.0,,N
Ar,2,3000.4451,0.0005,D,,459.0,,N
Ar,3,3002.6407,0.0006,,,432.0,,N
Ar,2,3002.964,0.003,,,108.0,,N
Ar,2,3004.486,0.006,,,54.0,,N
Ar,8,3006.6,0.3,,,-2673.0,--,N
Ar,3,3010.02,0.03,,,270.0,,N
Ar,2,3014.4819,0.001,,,189.0,,N
Ar,4,3016.15,0.05,,,135.0,,N
Ar,3,3023.9801,0.0017,D,,135.0,,N
Ar,2,3026.7455,0.0002,,,945.0,,N
Ar,3,3027.16,0.03,D,,135.0,,N
Ar,8,3028.1,0.4,,,-2673.0,--,N
Ar,2,3028.721,0.006,,,81.0,,N
Ar,2,3028.914,0.0002,,,1269.0,*,N
Ar,2,3028.914,0.0002,D,,1269.0,*,N
Ar,2,3033.5082,0.0001,B,,2106.0,,N
Ar,2,3036.887,0.012,,,54.0,bl?,N
Ar,3,3036.96,0.03,E,,81.0,,N
Ar,4,3037.91,0.03,E,,243.0,,N
Ar,2,3042.463,0.006,,,27.0,,N
Ar,2,3046.0787,0.0008,,,162.0,,N
Ar,2,3047.053,0.006,,,13.5,,N
Ar,2,3048.021,0.006,,,54.0,,N
Ar,2,3048.784,0.006,,,54.0,,N
Ar,2,3050.043,0.006,,,27.0,,N
Ar,2,3053.151,0.006,,,135.0,,N
Ar,3,3054.7736,0.0045,D,,81.0,,N
Ar,2,3055.281,0.006,,,13.5,,N
Ar,2,3060.9059,0.001,,,189.0,,N
Ar,2,3062.643,0.006,,,81.0,,N
Ar,3,3064.77,0.03,D,,270.0,,N
Ar,2,3065.12,0.012,,,81.0,wbl,N
Ar,2,3065.4,0.006,,,13.5,,N
Ar,2,3066.889,0.006,,,162.0,,N
Ar,2,3071.66,0.02,,,13.5,,N
Ar,8,3073.2,0.4,,,-2673.0,--,N
Ar,4,3077.26,,,,216.0,bl:,N
Ar,3,3078.15,0.03,D,,270.0,,N
Ar,2,3082.9777,0.0007,,,270.0,,N
Ar,2,3083.193,0.006,,,27.0,,N
Ar,3,3083.64,0.03,,,81.0,,N
Ar,2,3085.0273,0.0003,,,513.0,,N
Ar,2,3088.2151,0.0016,,,216.0,,N
Ar,2,3088.91,0.006,,,81.0,,N
Ar,2,3093.4018,0.0001,D,,1836.0,,N
Ar,2,3094.9654,0.0007,,,216.0,,N
Ar,2,3099.925,0.003,,,108.0,,N
Ar,2,3101.004,0.006,,,54.0,,N
Ar,2,3102.5862,0.0013,,,135.0,,N
Ar,2,3102.953,0.006,,,27.0,,N
Ar,2,3104.3601,0.0005,,,459.0,,N
Ar,2,3108.801,0.006,,,54.0,,N
Ar,3,3109.08,0.3,C,,-2673.0,--,N
Ar,2,3109.711,0.006,,,108.0,,N
Ar,2,3109.98,0.02,,,13.5,,N
Ar,3,3110.41,0.03,,,189.0,,N
Ar,2,3114.378,0.006,,,81.0,,N
Ar,7,3117.8,0.2,,,-2673.0,--,N
Ar,2,3124.268,0.006,,,27.0,,N
Ar,3,3127.9,0.03,,,189.0,,N
Ar,4,3134.79,0.03,,,243.0,,N
Ar,2,3136.4839,0.0011,,,189.0,,N
Ar,2,3137.629,0.006,,,81.0,,N
Ar,2,3139.0174,0.0001,C,,2133.0,,N
Ar,2,3139.2636,0.0009,,,216.0,,N
Ar,2,3140.963,0.006,,,54.0,,N
Ar,2,3143.891,0.006,,,81.0,,N
Ar,2,3145.9,0.006,,,54.0,,N
Ar,2,3146.422,0.006,D,,108.0,,N
Ar,2,3148.206,0.002,,,54.0,,N
Ar,2,3150.51,0.006,,,108.0,,N
Ar,2,3152.613,0.006,,,81.0,,N
Ar,2,3153.7844,0.0004,,,351.0,,N
Ar,2,3153.947,0.006,,,13.5,,N
Ar,8,3154.1,0.4,,,-2673.0,--,N
Ar,2,3154.289,0.006,,,54.0,,N
Ar,3,3157.42,0.03,,,135.0,,N
Ar,2,3158.208,0.006,,,13.5,,N
Ar,2,3161.3729,0.0002,D,,1215.0,,N
Ar,2,3161.457,0.0004,,,405.0,,N
Ar,2,3163.535,0.006,,,54.0,,N
Ar,2,3165.291,0.0005,,,297.0,,N
Ar,2,3167.464,0.006,,,81.0,,N
Ar,2,3169.6682,0.0001,C,,2106.0,,N
Ar,2,3171.403,0.006,,,81.0,,N
Ar,3,3171.64,0.03,,,54.0,,N
Ar,2,3172.862,0.004,,,81.0,,N
Ar,2,3181.0374,0.0002,C,,1215.0,,N
Ar,2,3184.268,0.006,,,27.0,hl,N
Ar,2,3185.734,0.006,,,81.0,,N
Ar,2,3186.1716,0.0014,,,108.0,,N
Ar,3,3187.9,0.03,,,162.0,,N
Ar,2,3188.369,0.006,,,27.0,,N
Ar,2,3191.95,0.02,,,13.5,h,N
Ar,2,3192.363,0.006,,,81.0,,N
Ar,2,3193.512,0.006,,,27.0,,N
Ar,2,3194.2303,0.0004,D,,378.0,,N
Ar,2,3194.598,0.006,,,108.0,,N
Ar,2,3195.574,0.006,,,54.0,p?,N
Ar,2,3195.752,0.006,,,135.0,,N
Ar,2,3198.92,0.006,,,54.0,,N
Ar,1,3200.37,0.1,,,216.0,,Y
Ar,2,3203.392,0.006,,,81.0,,N
Ar,2,3204.3206,0.0002,D,,945.0,,N
Ar,2,3205.006,0.002,,,162.0,,N
Ar,2,3207.581,0.002,,,135.0,,N
Ar,2,3207.655,0.006,,,54.0,,N
Ar,2,3212.5178,0.001,C,,189.0,,N
Ar,2,3215.688,0.006,,,81.0,,N
Ar,7,3216.6,0.4,,,-2673.0,--,N
Ar,2,3216.7297,0.0011,,,162.0,,N
Ar,2,3217.673,0.0014,,,135.0,,N
Ar,2,3221.625,0.006,C,,189.0,,N
Ar,2,3222.3977,0.001,,,216.0,,N
Ar,3,3223.389,0.02,,,27.0,,N
Ar,2,3225.973,0.006,C,,162.0,,N
Ar,2,3230.021,0.006,,,108.0,,N
Ar,2,3230.68,0.006,,,54.0,,N
Ar,2,3235.175,0.006,,,81.0,,N
Ar,2,3236.8097,0.0008,D,,270.0,,N
Ar,2,3241.708,0.006,,,54.0,,N
Ar,2,3243.6881,0.0001,C,,2565.0,,N
Ar,2,3247.481,0.006,,,81.0,,N
Ar,2,3249.7996,0.0001,C,,2565.0,,N
Ar,3,3251.7907,0.0012,,,189.0,,N
Ar,2,3253.918,0.006,C,,81.0,,N
Ar,2,3258.894,0.006,,,54.0,,N
Ar,2,3259.336,0.006,,,13.5,*,N
Ar,2,3259.336,0.006,,,13.5,*,N
Ar,2,3259.6556,0.0015,,,135.0,,N
Ar,2,3262.083,0.006,,,54.0,,N
Ar,2,3263.5702,0.0004,B,,567.0,,N
Ar,3,3263.879,0.02,,,243.0,,N
Ar,2,3268.987,0.006,,,135.0,,N
Ar,2,3270.474,0.006,,,135.0,,N
Ar,2,3273.3165,0.0008,D,,243.0,,N
Ar,2,3275.6434,0.0012,,,162.0,,N
Ar,2,3276.085,0.006,,,81.0,,N
Ar,2,3279.9418,0.003,,,54.0,,N
Ar,2,3281.7012,0.0002,C,,1161.0,,N
Ar,3,3285.8413,0.0002,D,,891.0,,N
Ar,2,3291.4405,0.0006,,,270.0,,N
Ar,2,3293.6402,0.0001,D,,4374.0,,N
Ar,2,3293.9244,0.0004,,,567.0,,N
Ar,2,3297.02,0.006,,,54.0,,N
Ar,8,3297.7,0.4,,,-2673.0,--,N
Ar,2,3298.418,0.006,,,54.0,,N
Ar,3,3301.8546,0.0001,D,,6048.0,,N
Ar,8,3302.7,0.4,,,-2673.0,--,N
Ar,2,3306.445,0.006,,,135.0,,N
Ar,2,3307.2283,0.0001,D,,3402.0,,N
Ar,2,3309.3397,0.0019,,,108.0,,N
Ar,3,3311.2423,0.0003,D,,486.0,,N
Ar,2,3312.7,0.02,,,13.5,,N
Ar,2,3317.825,0.006,,,81.0,,N
Ar,1,3319.34,0.1,,,189.0,,Y
Ar,2,3320.375,0.006,,,54.0,,N
Ar,3,3323.59,0.03,,,243.0,,N
Ar,2,3324.228,0.006,,,54.0,,N
Ar,3,3327.34,0.03,,,108.0,,N
Ar,3,3331.142,0.02,,,54.0,,N
Ar,3,3336.1746,0.0001,D,,19116.0,,N
Ar,2,3337.116,0.006,,,54.0,hl,N
Ar,2,3338.8225,0.0007,,,189.0,,N
Ar,2,3341.507,0.006,,,81.0,,N
Ar,2,3341.746,0.006,,,162.0,,N
Ar,3,3342.5373,0.0021,,,135.0,,N
Ar,3,3344.7567,0.0001,D,,15525.0,,N
Ar,8,3345.5,0.4,,,-2673.0,--,N
Ar,2,3347.694,0.006,,,27.0,,N
Ar,2,3350.9238,0.0001,D,,3483.0,,N
Ar,3,3352.11,0.05,D,,108.0,,N
Ar,8,3354.8,0.4,,,-2673.0,--,N
Ar,3,3358.5305,0.0001,D,,11259.0,,N
Ar,3,3361.28,0.05,D,,189.0,,N
Ar,2,3361.7447,0.0006,D,,270.0,,N
Ar,2,3363.3,0.006,,,54.0,,N
Ar,2,3364.362,0.006,,,54.0,,N
Ar,2,3365.5204,0.0006,D,,351.0,,N
Ar,2,3365.58,0.02,,,27.0,?,N
Ar,2,3366.58,0.0003,D,,594.0,,N
Ar,2,3370.9147,0.0007,D,,324.0,,N
Ar,2,3370.985,0.0018,,,108.0,,N
Ar,2,3373.14,0.012,,,27.0,wbl,N
Ar,1,3373.47,0.1,,,189.0,,Y
Ar,2,3373.842,0.006,,,81.0,,N
Ar,2,3376.4357,0.0001,D,,4185.0,,N
Ar,2,3378.442,0.006,,,27.0,,N
Ar,2,3379.458,0.006,D,,108.0,,N
Ar,2,3379.5779,0.0007,D,,297.0,,N
Ar,2,3381.063,0.006,,,27.0,,N
Ar,2,3382.133,0.006,,,81.0,,N
Ar,2,3383.865,0.006,,,27.0,,N
Ar,2,3388.5306,0.0001,D,,5265.0,,N
Ar,2,3391.343,0.006,,,13.5,,N
Ar,3,3391.8445,0.0001,E,,3483.0,,N
Ar,1,3393.73,0.1,,,189.0,,Y
Ar,2,3397.002,0.006,,,27.0,,N
Ar,2,3397.608,0.006,,,27.0,,N
Ar,2,3397.8954,0.0006,D,,216.0,,N
Ar,2,3406.298,0.006,,,81.0,,N
Ar,2,3408.35,0.006,,,13.5,,N
Ar,2,3408.612,0.005,,,81.0,bl,N
Ar,2,3409.413,0.006,,,27.0,,N
Ar,2,3409.54,0.02,,,0.0,?,N
Ar,2,3409.699,0.006,,,54.0,,N
Ar,3,3413.53,0.03,,,162.0,,N
Ar,2,3414.4579,0.0008,D,,243.0,,N
Ar,2,3416.56,0.006,,,27.0,,N
Ar,3,3417.49,0.03,,,189.0,,N
Ar,2,3421.6108,0.0004,D,,594.0,,N
Ar,3,3424.25,0.03,E,,243.0,,N
Ar,2,3425.5,0.006,,,54.0,,N
Ar,2,3429.6138,0.0004,D,,540.0,,N
Ar,3,3430.03,0.03,,,54.0,,N
Ar,2,3430.4148,0.0003,B,,702.0,,N
Ar,2,3430.991,0.002,,,135.0,,N
Ar,2,3431.737,0.006,,,54.0,,N
Ar,2,3432.5838,0.0019,,,135.0,,N
Ar,2,3433.369,0.006,,,27.0,,N
Ar,2,3435.773,0.006,,,27.0,,N
Ar,3,3436.925,0.02,,,162.0,,N
Ar,3,3438.04,0.03,E,,216.0,,N
Ar,2,3439.094,0.006,,,27.0,,N
Ar,2,3447.29,0.006,,,27.0,,N
Ar,2,3448.281,0.006,,,27.0,,N
Ar,2,3454.0949,0.0001,B,,2052.0,,N
Ar,2,3458.688,0.006,,,27.0,?,N
Ar,1,3461.07,0.1,D,,189.0,,Y
Ar,2,3464.1264,0.0002,D,,2187.0,bl,N
Ar,2,3465.783,0.0005,,,378.0,,N
Ar,2,3466.333,0.0001,,,2457.0,,N
Ar,2,3470.2606,0.0006,,,324.0,,N
Ar,3,3471.32,0.03,E,,243.0,,N
Ar,2,3471.6,0.006,,,81.0,,N
Ar,3,3472.61,0.05,D,,162.0,,N
Ar,2,3476.7471,0.0001,B,,11529.0,,N
Ar,2,3478.2316,0.0001,,,2700.0,,N
Ar,3,3480.502,0.0001,D,,27000.0,,N
Ar,2,3480.511,0.006,,,243.0,,N
Ar,2,3481.591,0.006,,,27.0,,N
Ar,3,3484.12,0.03,,,81.0,,N
Ar,2,3487.3155,0.0007,D,,162.0,,N
Ar,8,3487.6,0.4,,,-2673.0,--,N
Ar,2,3488.188,0.006,,,27.0,,N
Ar,2,3490.8729,0.0002,,,1215.0,,N
Ar,2,3491.2437,0.0001,B,,10503.0,,N
Ar,2,3491.5356,0.0001,B,,27000.0,,N
Ar,3,3494.27,0.02,,,54.0,,N
Ar,2,3495.775,0.006,,,27.0,,N
Ar,3,3497.1,0.03,,,108.0,,N
Ar,3,3498.31,0.03,E,,162.0,*,N
Ar,3,3498.31,0.03,E,,162.0,*,N
Ar,2,3499.4759,0.0007,C+,,216.0,,N
Ar,3,3499.6693,0.0001,D,,7263.0,,N
Ar,2,3499.957,0.006,,,13.5,,N
Ar,3,3500.58,0.05,D,,135.0,,N
Ar,3,3502.6828,0.0001,D,,2511.0,,N
Ar,3,3503.5894,0.0001,D,,12636.0,,N
Ar,3,3509.3333,0.0001,,,6615.0,,N
Ar,2,3509.7779,0.0001,B,,12069.0,,N
Ar,3,3511.1485,0.0001,,,31725.0,,N
Ar,3,3511.6671,0.0001,D,,2403.0,,N
Ar,3,3514.2004,0.0001,,,19548.0,,N
Ar,2,3514.3874,0.0001,B,,13230.0,,N
Ar,2,3517.8897,0.001,E,,108.0,,N
Ar,2,3518.93,0.04,,,27.0,wbl,N
Ar,2,3519.9933,0.0001,B,,5157.0,,N
Ar,2,3521.26,0.0001,B,,2700.0,,N
Ar,2,3521.555,0.006,,,27.0,,N
Ar,2,3521.9773,0.0001,,,1917.0,,N
Ar,2,3523.49,0.04,,,13.5,hbl,N
Ar,2,3531.178,0.006,,,54.0,,N
Ar,2,3532.233,0.006,,,27.0,,N
Ar,2,3535.3194,0.0001,B,,4590.0,,N
Ar,3,3539.219,0.02,,,81.0,,N
Ar,2,3543.1467,0.0003,,,702.0,,N
Ar,2,3543.31,0.02,,,27.0,?,N
Ar,2,3545.5952,0.0001,D,,24057.0,,N
Ar,2,3545.8431,0.0001,D,,21438.0,,N
Ar,2,3548.5141,0.0001,B,,5265.0,,N
Ar,2,3550.0297,0.0006,C,,270.0,,N
Ar,1,3554.306,0.01,D,,189.0,,Y
Ar,2,3556.9038,0.0002,B,,1323.0,,N
Ar,2,3559.5079,0.0001,B,,39015.0,,N
Ar,2,3561.0303,0.0002,D,,27621.0,bl,N
Ar,2,3562.1914,0.0002,D,,945.0,,N
Ar,2,3564.3333,0.0005,,,513.0,,N
