element,sp_num,obs_wl_air(A),unc_obs_wl,intens,Aki(s^-1),Acc,Type,blank
Xe,2,4721.00,0.10,2Hl,,,,
Xe,3,4723.60,0.05,16,,,,
Xe,3,4727.210,0.010,0,,,,
Xe,2,4731.19,0.10,100h,,,,
Xe,2,4732.51,0.10,15Hl,,,,
Xe,1,4734.1518,0.0005,600,1.38e+06,C+,,
Xe,1,4737.49,0.20,6,,,,
Xe,3,4743.870,0.010,3,,,,
Xe,4,4744.550,0.010,6,,,,
Xe,3,4748.94,0.05,18,,,,
Xe,3,4757.32,0.05,10,,,,
Xe,4,4767.760,0.010,10,,,,
Xe,2,4769.05,0.10,150,,,,
Xe,5,4769.940,0.010,7,,,,
Xe,2,4773.19,0.10,80h,,,,
Xe,2,4775.18,0.10,5Hl,,,,
Xe,2,4775.76,0.10,8Hl,,,,
Xe,2,4779.18,0.10,80,,,,
Xe,3,4781.08,0.05,3h,,,,
Xe,2,4786.65,0.10,10Hl,,,,
Xe,2,4787.77,0.10,100,,,,
Xe,2,4791.84,0.10,2h^,,,,
Xe,2,4792.56,0.10,40,,,,
Xe,1,4792.619,0.002,150,1.2e+05,D+,,
Xe,3,4794.49,0.05,25,,,,
Xe,2,4795.40,0.10,3h^,,,,
Xe,2,4796.48,0.10,6Hl,,,,
Xe,3,4796.51,0.05,8a,,,,
Xe,4,4797.050,0.010,5,,,,
Xe,2,4798.35,0.10,1a,,,,
Xe,2,4799.45,0.10,15Hl,,,,
Xe,4,4799.710,0.010,1,,,,
Xe,2,4802.10,0.10,1,,,,
Xe,1,4807.0190,0.0005,500,4.29e+06B,,
Xe,2,4817.14,0.10,40Hl,,,,
Xe,2,4818.02,0.10,200,,,,
Xe,2,4823.35,0.10,300h,,,,
Xe,1,4829.708,0.002,400,6.e+05,D+,,
Xe,2,4830.25,0.10,2H,,,,
Xe,2,4831.08,0.10,2bl,,,,
Xe,2,4832.20,0.10,2,,,,
Xe,4,4833.570,0.010,10,,,,
Xe,3,4836.280,0.010,0,,,,
Xe,2,4840.87,0.10,1*,,,,
Xe,2,4840.87,0.10,1*,,,,
Xe,8,4841.4,0.8,,,,,
Xe,3,4841.800,0.010,1bl,,,,
Xe,2,4841.85,0.10,1bl,,,,
Xe,1,4843.2934,0.0005,300,7.02e+05B,,
Xe,4,4843.900,0.010,5,,,,
Xe,2,4844.33,0.10,2000,1.1e+08,,,
Xe,2,4847.82,0.10,3,,,,
Xe,5,4849.300,0.010,9,,,,
Xe,2,4850.2,1.0,2h^*,,,,
Xe,2,4850.2,1.0,2h^*,,,,
Xe,3,4850.930,0.010,0,,,,
Xe,4,4852.390,0.010,6,,,,
Xe,2,4853.77,0.10,40,,,,
Xe,3,4854.800,0.010,0,,,,
Xe,2,4862.45,0.10,800h,,,,
Xe,4,4868.810,0.010,3,,,,
Xe,2,4868.87,0.10,1h,,,,
Xe,3,4869.40,0.05,21,,,,
Xe,4,4874.670,0.010,1,,,,
Xe,2,4876.50,0.10,500h,6.3e+07,,,
Xe,3,4881.05,0.05,2,,,,
Xe,2,4883.53,0.10,600h,,,,
Xe,2,4884.15,0.10,100H,,,,
Xe,4,4885.17,0.05,2,,,,
Xe,2,4887.30,0.10,300h,,,,
Xe,2,4890.09,0.10,300h*,,,,
Xe,2,4890.09,0.10,300h*,,,,
Xe,2,4892.18,0.10,2^,,,,
Xe,2,4899.9,1.0,1^,,,,
Xe,4,4904.69,0.05,3,,,,
Xe,2,4905.20,0.10,2H,,,,
Xe,3,4906.420,0.010,0u,,,,
Xe,1,4916.507,0.002,500,1.6e+06,C+,,
Xe,3,4918.87,0.05,1,,,,
Xe,2,4919.66,0.10,200,,,,
Xe,2,4921.48,0.10,800,,,,
Xe,1,4923.152,0.002,500,9.74e+05B,,
Xe,4,4924.240,0.010,5,,,,
Xe,3,4926.72,0.05,1a,,,,
Xe,3,4927.51,0.05,5,,,,
Xe,2,4934.3,1.0,1,,,,
Xe,8,4937.6,0.8,,,,,
Xe,3,4943.570,0.010,0,,,,
Xe,3,4952.53,0.05,1,,,,
Xe,5,4954.130,0.010,15,,,,
Xe,2,4965.00,0.10,4Hl,,,,
Xe,2,4971.71,0.10,200H,,,,
Xe,2,4972.71,0.10,400h,,,,
Xe,2,4974.41,0.10,1^,,,,
Xe,2,4974.87,0.10,2h,,,,
Xe,2,4987.95,0.10,0,,,,
Xe,2,4988.77,0.10,300h,,,,
Xe,2,4991.17,0.10,100H,,,,
Xe,2,4993.03,0.10,10,,,,
Xe,2,4993.93,0.10,5Hl,,,,
Xe,4,4995.44,0.05,1,,,,
Xe,3,4996.10,0.05,0,,,,
Xe,2,5001.01,0.10,3h,,,,
Xe,5,5007.800,0.010,12,,,,
Xe,3,5008.53,0.05,23,,,,
Xe,2,5012.83,0.10,50Hl,,,,
Xe,2,5017.41,0.10,1,,,,
Xe,2,5018.75,0.10,1^,,,,
Xe,3,5023.01,0.05,3,,,,
Xe,1,5023.880,0.010,3h,,,,
Xe,3,5026.700,0.010,0u,,,,
Xe,1,5028.2794,0.0005,200,1.6e+05,D+,,
Xe,2,5036.15,0.10,3Hl,,,,
Xe,3,5038.62,0.05,2,,,,
Xe,3,5040.06,0.05,1bl,,,,
Xe,2,5040.06,0.10,0bl,,,,
Xe,3,5041.40,0.05,9,,,,
Xe,2,5044.92,0.10,150h,,,,
Xe,2,5052.54,0.10,30h,,,,
Xe,2,5066.33,0.10,3Hl,,,,
Xe,2,5069.82,0.10,10Hw,,,,
Xe,3,5070.53,0.05,1h,,,,
Xe,2,5073.8,1.0,1h^,,,,
Xe,2,5080.62,0.10,600h,,,,
Xe,2,5081.07,0.10,30,,,,
Xe,2,5091.93,0.10,60Hl,,,,
Xe,2,5099.59,0.10,5H,,,,
Xe,2,5104.0,1.0,1Hw*,,,,
Xe,2,5104.0,1.0,1Hw*,,,,
Xe,3,5107.33,0.05,14,,,,
Xe,2,5108.58,0.10,2h,,,,
Xe,3,5114.53,0.05,1,,,,
Xe,1,5116.46,0.03,0,,,,
Xe,2,5122.42,0.10,200h,,,,
Xe,2,5125.70,0.10,30,,,,
Xe,6,5127.0,0.8,,,,,
Xe,1,5127.24,0.20,6,,,,
Xe,3,5142.98,0.05,6,,,,
Xe,3,5148.03,0.05,1,,,,
Xe,5,5151.900,0.010,1,,,,
Xe,5,5159.080,0.010,15,,,,
Xe,1,5162.711,0.002,10,,,,
Xe,1,5164.390,0.010,1h,,,,
Xe,2,5164.7,1.0,1H-,,,,
Xe,1,5167.300,0.010,1h,,,,
Xe,2,5178.82,0.10,50h,,,,
Xe,6,5179.2,0.8,bl,,,,
Xe,2,5182.25,0.10,0,,,,
Xe,2,5184.48,0.10,50,,,,
Xe,1,5185.850,0.010,2h*,,,,
Xe,1,5185.850,0.010,2h*,,,,
Xe,2,5188.04,0.10,200,,,,
Xe,2,5191.37,0.10,300,,,,
Xe,2,5192.10,0.10,80,,,,
Xe,2,5194.92,0.10,5H,,,,
Xe,2,5199.9,1.0,1h^,,,,
Xe,2,5201.42,0.10,20,,,,
Xe,2,5201.88,0.10,10H,,,,
Xe,3,5203.67,0.05,1*,,,,
Xe,3,5203.67,0.05,1*,,,,
Xe,1,5206.070,0.010,1,1.10e+05,C,,
Xe,2,5213.17,0.10,1h,,,,
Xe,6,5215.0,0.8,,,,,
Xe,2,5218.20,0.10,1H,,,,
Xe,3,5223.62,0.05,11,,,,
Xe,2,5226.57,0.10,20hl,,,,
Xe,2,5226.90,0.10,10hl,,,,
Xe,3,5229.99,0.05,1,,,,
Xe,3,5233.10,0.05,3,,,,
Xe,3,5233.96,0.05,1,,,,
Xe,6,5236.5,0.8,*,,,,
Xe,6,5236.5,0.8,*,,,,
Xe,3,5238.92,0.05,16,,,,
Xe,3,5242.67,0.05,1,,,,
Xe,1,5245.270,0.010,4h,,,,
Xe,2,5247.75,0.10,20h,,,,
Xe,1,5248.980,0.010,4h,,,,
Xe,1,5251.890,0.010,2h,,,,
Xe,3,5253.960,0.010,1,,,,
Xe,2,5259.89,0.10,30,,,,
Xe,5,5260.190,0.010,15,,,,
Xe,2,5260.44,0.10,200,2.2e+07,,,
Xe,2,5261.95,0.10,200,8.5e+07,,,
Xe,2,5268.31,0.10,50*,,,,
Xe,2,5268.31,0.10,50*,,,,
Xe,4,5268.850,0.010,3,,,,
Xe,3,5271.350,0.010,2,,,,
Xe,1,5273.480,0.010,1h,,,,
Xe,2,5282.46,0.10,2h,,,,
Xe,1,5283.300,0.010,2h,,,,
Xe,6,5285.2,0.8,,,,,
Xe,1,5286.110,0.010,4h,,,,
Xe,1,5286.380,0.010,3h,,,,
Xe,4,5288.780,0.010,0,,,,
Xe,2,5291.3,1.0,2h,,,,
Xe,2,5292.22,0.10,1000,8.9e+07,,,
Xe,3,5292.92,0.05,4,,,,
Xe,1,5306.370,0.010,3,1.60e+05,C+,,
Xe,2,5309.27,0.10,200,,,,
Xe,3,5310.97,0.05,7,,,,
Xe,2,5313.87,0.10,800,,,,
Xe,3,5316.580,0.010,0,,,,
Xe,3,5318.300,0.010,0,,,,
Xe,2,5319.83,0.10,3^,,,,
Xe,3,5321.570,0.010,1bl,,,,
Xe,3,5322.80,0.05,1,,,,
Xe,4,5325.120,0.010,12,,,,
Xe,2,5327.83,0.10,3,,,,
Xe,4,5330.170,0.010,1*,,,,
Xe,4,5330.170,0.010,1*,,,,
Xe,3,5332.980,0.010,0bl,,,,
Xe,1,5335.910,0.010,1h-,,,,
Xe,1,5337.890,0.010,2h,,,,
Xe,2,5339.33,0.10,1000,,,,
Xe,4,5341.310,0.010,5,,,,
Xe,3,5347.17,0.05,5,,,,
Xe,3,5347.87,0.05,6,,,,
Xe,5,5352.920,0.010,16,,,,
Xe,1,5356.800,0.010,1,,,,
Xe,1,5362.244,0.002,15,,,,
Xe,2,5363.20,0.10,150,,,,
Xe,3,5364.39,0.05,1,,,,
Xe,1,5364.626,0.002,30,,,,
Xe,3,5367.03,0.05,14,,,,
Xe,1,5367.030,0.010,6,,,,
Xe,2,5368.07,0.10,100,,,,
Xe,3,5371.01,0.05,2,,,,
Xe,2,5372.39,0.10,300,7.1e+07,,,
Xe,3,5372.83,0.05,3a,,,,
Xe,1,5373.740,0.010,1h-,,,,
Xe,4,5377.650,0.010,1,,,,
Xe,4,5379.850,0.010,6,,,,
Xe,3,5384.15,0.05,1,,,,
Xe,3,5386.64,0.05,6,,,,
Xe,1,5392.795,0.002,100,,,,
Xe,5,5394.620,0.010,15,,,,
Xe,1,5394.738,0.002,20,,,,
Xe,1,5397.630,0.010,1h,,,,
Xe,1,5400.450,0.010,4h,,,,
Xe,3,5401.01,0.05,17,,,,
Xe,3,5413.49,0.05,10,,,,
Xe,2,5415.36,0.10,50H^,,,,
Xe,4,5416.620,0.010,6,,,,
Xe,1,5418.020,0.010,5,,,,
Xe,2,5419.15,0.10,2000,6.2e+07,,,
Xe,1,5421.760,0.010,2h,,,,
Xe,3,5426.680,0.010,0bl,,,,
Xe,2,5428.07,0.10,2hs^,,,,
Xe,3,5431.380,0.010,0,,,,
Xe,4,5432.740,0.010,6,,,,
Xe,1,5435.600,0.010,5h,,,,
Xe,2,5438.96,0.10,400,7.4e+07,,,
Xe,1,5439.923,0.002,30,,,,
Xe,1,5440.390,0.010,15,,,,
Xe,1,5444.870,0.010,1h,,,,
Xe,2,5445.45,0.10,150,,,,
Xe,3,5448.540,0.010,0,,,,
Xe,2,5450.45,0.10,100,,,,
Xe,2,5450.90,0.10,20,,,,
Xe,3,5453.06,0.05,5,,,,
Xe,3,5454.32,0.05,3,,,,
Xe,1,5454.540,0.010,1h,,,,
Xe,1,5456.450,0.010,2,4.40e+04B,,
Xe,1,5460.037,0.002,15,2.50e+05,B+,,
Xe,2,5460.39,0.10,300,,,,
Xe,3,5462.12,0.05,1,,,,
Xe,2,5469.54,0.10,20h,,,,
Xe,3,5470.94,0.05,2,,,,
Xe,2,5472.61,0.10,500,9.9e+06,,,
Xe,1,5479.120,0.010,1h,,,,
Xe,2,5481.13,0.10,1h,,,,
Xe,3,5481.19,0.05,1,,,,
Xe,1,5481.330,0.010,1h,,,,
Xe,4,5483.830,0.010,3,,,,
Xe,1,5484.160,0.010,1h,,,,
Xe,1,5484.460,0.010,4h,,,,
Xe,1,5487.030,0.010,6h,,,,
Xe,1,5488.555,0.002,20h,,,,
Xe,3,5503.98,0.05,2,,,,
Xe,2,5507.46,0.10,2h,,,,
Xe,3,5509.65,0.05,3*,,,,
Xe,3,5509.65,0.05,3*,,,,
Xe,3,5510.53,0.05,2,,,,
Xe,2,5518.56,0.10,1,,,,
Xe,2,5518.77,0.10,1,,,,
Xe,1,5523.05,0.03,1,,,,
Xe,3,5524.33,0.05,8,,,,
Xe,2,5525.53,0.10,50,,,,
Xe,2,5531.07,0.10,400,8.8e+06,,,
Xe,1,5532.780,0.010,2h,1.80e+05,B+,,
Xe,3,5533.610,0.010,0,,,,
Xe,3,5537.200,0.010,0,,,,
Xe,3,5540.330,0.010,0,,,,
Xe,1,5540.380,0.010,3h*,,,,
Xe,1,5540.380,0.010,3h*,,,,
Xe,3,5545.610,0.010,0,,,,
Xe,3,5548.05,0.05,2,,,,
Xe,2,5551.50,0.10,4Hs^,,,,
Xe,1,5552.385,0.002,80,,,,
Xe,3,5552.78,0.05,5,,,,
Xe,1,5553.100,0.010,3h,,,,
Xe,1,5555.060,0.010,1-,,,,
Xe,1,5557.280,0.010,2,6.0e+04,C+,,
Xe,1,5563.500,0.010,2,,,,
Xe,3,5565.83,0.05,1a,,,,
Xe,1,5566.615,0.002,100,,,,
Xe,1,5567.770,0.010,2h,,,,
Xe,3,5567.880,0.010,0,,,,
Xe,3,5570.070,0.010,0*,,,,
Xe,3,5570.070,0.010,0*,,,,
Xe,2,5570.91,0.10,1,,,,
Xe,2,5572.19,0.10,50,,,,
Xe,1,5575.270,0.010,2h,,,,
Xe,1,5579.280,0.010,40,,,,
Xe,4,5580.310,0.010,9,,,,
Xe,1,5581.784,0.002,50,,,,
Xe,2,5583.5,1.0,2H,,,,
Xe,1,5585.180,0.010,1-,,,,
Xe,2,5591.61,0.10,2H,,,,
Xe,1,5594.370,0.010,6,,,,
Xe,2,5594.87,0.10,15Hw,,,,
Xe,5,5602.830,0.010,9,,,,
Xe,3,5604.33,0.05,4,,,,
Xe,4,5606.010,0.010,10,,,,
Xe,1,5607.990,0.010,3,,,,
Xe,3,5610.18,0.05,2,,,,
Xe,1,5612.650,0.010,15,,,,
Xe,2,5612.89,0.10,1h-,,,,
Xe,2,5616.67,0.10,150,,,,
Xe,1,5618.878,0.002,80,,,,
Xe,1,5621.240,0.010,1,,,,
Xe,2,5624.78,0.10,1Hl*,,,,
Xe,2,5624.78,0.10,1Hl*,,,,
Xe,2,5633.24,0.10,3H,,,,
Xe,3,5641.26,0.05,1,,,,
Xe,1,5646.190,0.010,5,2.70e+05,B+,,
Xe,2,5650.53,0.10,1h,,,,
Xe,1,5652.840,0.010,2h,,,,
Xe,3,5653.87,0.05,1,,,,
Xe,1,5654.310,0.010,1h-,,,,
Xe,3,5657.24,0.05,1,,,,
Xe,2,5659.38,0.10,150,,,,
Xe,3,5663.85,0.05,1,,,,
Xe,1,5664.460,0.010,1h,,,,
Xe,3,5666.270,0.010,2,,,,
Xe,2,5667.56,0.10,300,,,,
Xe,2,5670.91,0.10,50,,,,
Xe,2,5675.15,0.10,1,,,,
Xe,2,5681.87,0.10,1h,,,,
Xe,2,5686.49,0.10,2h,,,,
Xe,2,5688.20,0.10,2^,,,,
Xe,1,5688.373,0.002,40,,,,
Xe,4,5689.640,0.010,2,,,,
Xe,1,5695.750,0.002,100,,,,
Xe,1,5696.477,0.002,80,,,,
Xe,1,5698.540,0.010,8,,,,
Xe,2,5699.61,0.10,100,,,,
Xe,3,5701.24,0.05,3,,,,
Xe,1,5703.340,0.010,1,,,,
Xe,1,5706.870,0.010,3,7.0e+04,C+,,
Xe,1,5709.800,0.010,10h,,,,
Xe,3,5711.800,0.010,0,,,,
Xe,1,5712.210,0.010,2,,,,
Xe,1,5715.716,0.002,70,3.5e+05,C+,,
Xe,2,5716.10,0.10,100H,,,,
Xe,1,5716.252,0.002,80,,,,
Xe,2,5719.61,0.10,200,6.1e+06,,,
Xe,1,5722.140,0.010,15h,3.60e+05,B+,,
Xe,1,5723.260,0.010,1h,,,,
Xe,1,5726.100,0.010,4,9.0e+04,C+,,
Xe,2,5726.91,0.10,200,,,,
Xe,2,5730.56,0.10,0,,,,
Xe,1,5733.480,0.010,4h,,,,
Xe,1,5740.170,0.010,6,,,,
Xe,1,5740.730,0.010,1h,,,,
Xe,2,5744.2,1.0,1^,,,,
Xe,1,5748.200,0.010,8h,,,,
Xe,3,5748.67,0.05,6,,,,
Xe,2,5751.03,0.10,200,,,,
Xe,2,5752.56,0.10,10,,,,
Xe,3,5754.03,0.05,4,,,,
Xe,1,5754.600,0.010,1h,,,,
Xe,2,5758.65,0.10,100,,,,
Xe,3,5761.94,0.05,1,,,,
Xe,2,5776.39,0.10,100,,,,
Xe,3,5780.51,0.05,2,,,,
Xe,2,5780.83,0.10,1-,,,,
Xe,2,5791.88,0.10,1hl,,,,
Xe,1,5792.260,0.010,1h,9.0e+04,C,,
Xe,1,5807.311,0.002,15,,,,
Xe,2,5809.5,1.0,1Hw,,,,
Xe,1,5814.505,0.002,60,,,,
Xe,2,5815.96,0.10,50,,,,
Xe,8,5819.5,0.8,,,,,
Xe,1,5820.520,0.010,25,4.00e+05,B+,,
Xe,2,5821.57,0.10,1-,,,,
Xe,1,5823.890,0.002,300,,,,
Xe,2,5824.79,0.10,1-,,,,
Xe,1,5824.800,0.002,150,,,,
Xe,1,5827.720,0.010,1,,,,
Xe,1,5830.630,0.010,20h,,,,
Xe,2,5835.5,1.0,5Hw,,,,
Xe,1,5840.830,0.010,4h,,,,
Xe,1,5843.430,0.010,5,,,,
Xe,1,5845.460,0.010,1,,,,
Xe,1,5846.210,0.010,2,,,,
Xe,2,5849.28,0.10,0,,,,
Xe,1,5849.850,0.010,3h,,,,
Xe,2,5855.47,0.10,1,,,,
Xe,1,5856.509,0.002,15,,,,
Xe,3,5857.55,0.05,3,,,,
Xe,2,5859.47,0.10,2H,,,,
Xe,1,5875.018,0.002,100,,,,
Xe,2,5877.25,0.10,1-,,,,
Xe,1,5878.920,0.010,6,,,,
Xe,1,5889.120,0.010,20,,,,
Xe,2,5889.82,0.10,4,,,,
Xe,2,5890.26,0.10,0,,,,
Xe,2,5891.70,0.10,4,,,,
Xe,2,5893.29,0.10,150,,,,
Xe,1,5894.988,0.002,100,,,,
Xe,1,5895.620,0.010,2h,,,,
Xe,1,5898.560,0.010,8,,,,
Xe,5,5899.110,0.010,2,,,,
Xe,3,5904.130,0.010,0,,,,
Xe,1,5904.462,0.002,20,,,,
Xe,2,5905.13,0.10,200,,,,
Xe,1,5906.760,0.010,3,,,,
Xe,2,5909.67,0.10,30h,,,,
Xe,1,5911.900,0.010,5*,,,,
Xe,1,5911.900,0.010,5*,,,,
Xe,2,5912.80,0.10,5h,,,,
Xe,2,5913.32,0.10,1,,,,
Xe,3,5913.60,0.05,(1),,,,
Xe,1,5916.650,0.010,4,1.30e+05B,,
Xe,2,5917.44,0.10,50,,,,
Xe,2,5921.50,0.10,1,,,,
Xe,1,5921.850,0.010,10,,,,
Xe,1,5922.550,0.002,20,,,,
Xe,1,5925.560,0.010,6,,,,
Xe,2,5928.15,0.10,3H^,,,,
Xe,1,5931.241,0.002,80,,,,
Xe,2,5934.14,0.10,2,,,,
Xe,1,5934.172,0.002,100,,,,
Xe,2,5934.55,0.10,1H,,,,
Xe,2,5934.99,0.10,0,,,,
Xe,2,5945.53,0.10,300,,,,
Xe,5,5955.670,0.010,12,,,,
Xe,2,5958.03,0.10,50,,,,
Xe,3,5961.15,0.05,(10)H,,,,
Xe,1,5963.28,0.20,4,,,,
Xe,2,5964.52,0.10,1-,,,,
Xe,3,5970.00,0.05,(1),,,,
Xe,2,5971.13,0.10,200,,,,
Xe,1,5972.820,0.010,1h,,,,
Xe,2,5973.0,1.0,1h,,,,
Xe,1,5974.152,0.002,40,,,,
Xe,2,5976.46,0.10,1000,2.8e+07,,,
Xe,1,5978.290,0.010,2,,,,
Xe,2,5979.2,1.0,1H,,,,
Xe,1,5979.420,0.010,1,,,,
Xe,1,5986.230,0.010,4,,,,
Xe,2,5988.44,0.10,1,,,,
Xe,1,5989.180,0.010,30,,,,
Xe,2,5991.86,0.10,1H,,,,
Xe,4,5992.710,0.010,3,,,,
Xe,1,5998.115,0.002,30,5.80e+05,B+,,
Xe,2,5998.3,1.0,1^,,,,
Xe,2,5998.67,0.10,0bl,,,,
Xe,2,6000.3,1.0,1-,,,,
Xe,1,6007.909,0.002,15,1.60e+05,B+,,
Xe,2,6008.92,0.10,100,,,,
Xe,1,6009.780,0.010,8,2.10e+05B,,
Xe,1,6014.100,0.010,1h,1.3e+04,C,,
Xe,1,6022.890,0.010,1h-,,,,
Xe,2,6024.14,0.10,2^,,,,
Xe,2,6024.58,0.10,3H,,,,
Xe,3,6026.51,0.05,1a,,,,
Xe,1,6026.760,0.010,4,,,,
Xe,1,6029.78,0.20,15*,,,,
Xe,1,6029.78,0.20,15*,,,,
Xe,1,6031.360,0.010,1h-,,,,
Xe,1,6034.920,0.010,2,,,,
Xe,3,6035.310,0.010,0,,,,
Xe,2,6036.20,0.10,500,7.5e+06,,,
Xe,4,6038.970,0.010,1,,,,
Xe,1,6043.380,0.010,10,,,,
Xe,1,6048.000,0.010,6h,,,,
Xe,2,6048.53,0.10,5h^,,,,
Xe,2,6051.15,0.10,1000,1.7e+07,,,
Xe,3,6060.35,0.05,(1),,,,
Xe,3,6064.500,0.010,0,,,,
Xe,1,6064.910,0.010,1h,,,,
Xe,1,6067.520,0.010,2h,,,,
Xe,1,6067.770,0.010,1h,,,,
Xe,2,6083.21,0.10,1h-,,,,
Xe,1,6093.380,0.010,3,,,,
Xe,2,6093.50,0.10,300,,,,
Xe,1,6095.150,0.010,1-,,,,
Xe,2,6097.59,0.10,1000,2.6e+07,,,
Xe,2,6101.43,0.10,200,,,,
Xe,1,6103.880,0.010,3,1.20e+05B,,
Xe,2,6107.64,0.10,0,,,,
Xe,1,6108.370,0.010,8,1.80e+05,C+,,
Xe,3,6110.35,0.05,3,,,,
Xe,1,6111.761,0.002,30,,,,
Xe,3,6111.78,0.05,0a,,,,
Xe,3,6111.90,0.05,0a,,,,
Xe,1,6111.951,0.002,40,7.0e+05,C,,
Xe,1,6114.860,0.010,10,,,,
Xe,2,6115.08,0.10,50,,,,
Xe,1,6123.910,0.010,5,,,,
Xe,1,6126.360,0.010,15,,,,
Xe,2,6127.44,0.10,2,,,,
Xe,3,6129.10,0.05,1,,,,
Xe,1,6131.470,0.010,1,,,,
Xe,3,6135.210,0.010,0,,,,
Xe,1,6142.130,0.010,1h,,,,
Xe,2,6143.40,0.10,1h,,,,
Xe,1,6143.700,0.010,4,,,,
Xe,1,6144.970,0.010,20hw,,,,
Xe,2,6146.45,0.10,50,,,,
Xe,1,6152.070,0.002,20,,,,
Xe,2,6155.28,0.10,1Hw-,,,,
Xe,1,6162.160,0.010,3,,,,
Xe,1,6163.661,0.002,90,,,,
Xe,3,6163.870,0.010,0bl,,,,
Xe,1,6163.935,0.002,80,,,,
Xe,1,6178.303,0.002,150,,,,
Xe,1,6179.665,0.002,120,,,,
Xe,1,6182.420,0.002,300,,,,
Xe,1,6184.160,0.010,3,,,,
Xe,2,6184.57,0.10,20,,,,
Xe,2,6185.03,0.10,15,,,,
Xe,2,6185.79,0.10,1H^,,,,
Xe,1,6189.100,0.010,20,1.30e+05B,,
Xe,1,6191.400,0.010,4h,,,,
Xe,1,6193.890,0.010,1h,,,,
Xe,2,6194.07,0.10,300,,,,
Xe,1,6195.490,0.010,1,,,,
Xe,3,6196.42,0.05,1,,,,
Xe,1,6198.260,0.002,100,6.60e+05,B+,,
Xe,1,6200.892,0.002,60,,,,
Xe,1,6201.490,0.010,3h,,,,
Xe,2,6203.45,0.10,1h^,,,,
Xe,3,6203.81,0.05,1,,,,
Xe,1,6205.350,0.010,6h,,,,
Xe,1,6205.750,0.010,4,,,,
Xe,3,6205.96,0.05,10,,,,
Xe,1,6206.297,0.002,20,,,,
Xe,1,6209.110,0.010,3,,,,
Xe,1,6220.840,0.010,1,,,,
Xe,3,6221.64,0.05,5,,,,
Xe,1,6224.168,0.002,40,,,,
Xe,1,6230.81,0.20,4*,,,,
Xe,1,6230.81,0.20,4*,,,,
Xe,2,6235.40,0.10,1h,,,,
Xe,3,6238.19,0.05,13,,,,
Xe,1,6242.090,0.010,8,,,,
Xe,2,6255.32,0.10,2Hl^,,,,
Xe,3,6259.05,0.05,14,,,,
Xe,3,6260.10,0.05,7,,,,
Xe,1,6261.212,0.002,50,,,,
Xe,1,6265.302,0.002,40*,,,,
Xe,1,6265.302,0.002,40*,,,,
Xe,3,6268.33,0.05,1,,,,
Xe,1,6268.340,0.010,1h,,,,
Xe,2,6270.82,0.10,400,1.8e+07,,,
Xe,1,6273.230,0.010,10,,,,
Xe,3,6273.33,0.05,2,,,,
Xe,3,6275.94,0.05,1a,,,,
Xe,1,6276.990,0.010,4,,,,
Xe,2,6277.54,0.10,300,3.6e+06,,,
Xe,1,6281.810,0.010,5h,,,,
Xe,3,6283.74,0.05,2,,,,
Xe,2,6284.41,0.10,50,,,,
Xe,1,6286.011,0.002,100,,,,
Xe,1,6292.649,0.002,50,,,,
Xe,1,6294.450,0.010,15,,,,
Xe,2,6296.39,0.10,10H^,,,,
Xe,2,6298.31,0.10,20,,,,
Xe,2,6300.86,0.10,100,,,,
Xe,2,6305.01,0.10,1h,,,,
Xe,2,6311.46,0.10,5Hw,,,,
Xe,1,6314.970,0.010,15,3.10e+05,B+,,
Xe,2,6318.03,0.10,5,,,,
Xe,1,6318.062,0.002,500,,,,
Xe,1,6325.810,0.010,2,2.1e+04,C,,
Xe,1,6331.500,0.010,20,,,,
Xe,3,6333.90,0.05,6,,,,
Xe,1,6333.970,0.010,40hl,,,,
Xe,1,6337.580,0.010,8hl,,,,
Xe,3,6341.26,0.05,3,,,,
Xe,2,6343.96,0.10,300,,,,
Xe,1,6344.980,0.010,2h,,,,
Xe,2,6353.20,0.10,50Hl,,,,
Xe,1,6355.770,0.010,20,,,,
Xe,2,6356.35,0.10,500,,,,
Xe,3,6367.63,0.05,3,,,,
Xe,4,6371.090,0.010,1,,,,
Xe,3,6371.65,0.05,3h,,,,
Xe,2,6375.28,0.10,100,,,,
Xe,1,6383.24,0.13,,,,,
Xe,3,6396.07,0.05,1,,,,
Xe,2,6397.99,0.10,60,,,,
Xe,1,6407.05,0.13,,,,,
Xe,3,6407.53,0.05,1,,,,
Xe,3,6409.67,0.05,1,,,,
Xe,1,6412.380,0.010,10,,,,
Xe,1,6418.410,0.010,30,,,,
Xe,2,6418.58,0.10,20,,,,
Xe,1,6418.980,0.010,30h,,,,
Xe,1,6421.33,0.13,,,,,
Xe,2,6421.47,0.10,1^,,,,
Xe,2,6426.73,0.10,2H^,,,,
Xe,1,6430.155,0.002,20,3.00e+05,B+,,
Xe,1,6435.01,0.13,,,,,
Xe,1,6438.32,0.13,,,,,
Xe,1,6438.90,0.13,,,,,
Xe,2,6440.18,0.10,2H^,,,,
Xe,2,6442.3,1.0,1H^,,,,
Xe,1,6448.700,0.010,2h*,,,,
Xe,1,6448.700,0.010,2h*,,,,
Xe,4,6450.340,0.010,1,,,,
Xe,1,6450.480,0.010,7,,,,
Xe,1,6451.790,0.010,10hl,,,,
Xe,3,6454.53,0.05,2,,,,
Xe,3,6456.10,0.05,3,,,,
Xe,1,6458.71,0.13,,,,,
Xe,2,6461.48,0.10,10H^,,,,
